jobId,title,companyName,companySize,industry,companyType,salaryMin,salaryMax,city,province,cityTier,education,experience,skills,welfare,publishDate,sourceUrl
SYN-0205,C++开发工程师,字节跳动(成都),1000-3000人,互联网/IT,民营,40,70,成都,四川,新一线,本科,5-10年,CMake|C++|TCP/IP,五险一金|年终奖|股票期权,2026-05-27,https://synthetic.dataset/205
SYN-0206,数据仓库工程师,鹰角网络,500-1000人,游戏/互联网,民营,25,45,青岛,山东,二线,大专,5-10年,Hadoop|数据治理|Spark SQL|SQL|数据建模|ClickHouse,五险一金|年终奖|弹性工作|股票期权,2026-06-02,https://synthetic.dataset/206
SYN-0207,数据分析师,Momenta,200-500人,人工智能/自动驾驶,外商独资,16,28,大连,辽宁,二线,硕士,3-5年,Spark SQL|统计学|SQL|Tableau|Python|Pandas,五险一金|年终奖|股票期权|弹性工作|餐补|交通补贴,2026-06-18,https://synthetic.dataset/207
SYN-0208,网络安全工程师,腾讯,5000人以上,互联网/IT,上市公司,12,22,大连,辽宁,二线,本科,5-10年,防火墙|Wireshark|渗透测试|IDS/IPS,五险一金|年终奖|带薪年假|弹性工作,2026-04-15,https://synthetic.dataset/208
SYN-0209,数据分析师,网易,5000人以上,互联网/游戏,上市公司,40,70,武汉,湖北,新一线,本科,1-3年,Pandas|统计学|NumPy|Matplotlib|SQL|Python,五险一金|年终奖|带薪年假|股票期权|补充商业保险,2026-06-18,https://synthetic.dataset/209
SYN-0210,推荐系统工程师,Momenta,200-500人,人工智能/自动驾驶,外商独资,20,40,大连,辽宁,二线,硕士,3-5年,排序|推荐算法|TensorFlow|DNN|Spark,五险一金|年终奖,2026-06-28,https://synthetic.dataset/210
SYN-0211,C++开发工程师,快手,2000-5000人,互联网/短视频,民营,18,35,南京,江苏,新一线,硕士,1-3年,TCP/IP|Boost|Git|CMake|Linux|Qt,五险一金|年终奖|弹性工作|餐补,2026-04-21,https://synthetic.dataset/211
SYN-0212,产品经理(技术方向),京东,5000人以上,互联网/电商,上市公司,16,28,青岛,山东,二线,硕士,3-5年,SQL|需求分析|Axure|用户研究|竞品分析|数据驱动,五险一金|年终奖|弹性工作,2026-07-07,https://synthetic.dataset/212
SYN-0213,iOS开发工程师,蔚来汽车,5000人以上,新能源汽车,上市公司,20,40,厦门,福建,二线,大专,3-5年,CocoaPods|Objective-C|Git|CoreData|Combine,五险一金|年终奖,2026-04-04,https://synthetic.dataset/213
SYN-0214,Java开发工程师,小鹏汽车,2000-5000人,新能源汽车,上市公司,16,28,深圳,广东,一线,本科,5-10年,Kafka|MySQL|MyBatis,五险一金|年终奖|补充商业保险,2026-05-28,https://synthetic.dataset/214
SYN-0215,前端开发工程师,Momenta,200-500人,人工智能/自动驾驶,外商独资,9,16,天津,天津,新一线,本科,1-3年,JavaScript|Webpack|CSS|HTML,五险一金|年终奖|弹性工作|股票期权,2026-07-21,https://synthetic.dataset/215
SYN-0216,Go后端开发工程师,京东,5000人以上,互联网/电商,上市公司,10,18,北京,北京,一线,本科,5-10年,PostgreSQL|MySQL|Linux|Go,五险一金|年终奖,2026-06-27,https://synthetic.dataset/216
SYN-0217,UI/UX设计师,网易,5000人以上,互联网/游戏,上市公司,18,35,杭州,浙江,新一线,本科,1-3年,Sketch|UI设计|C4D|Adobe XD|交互设计|用户体验,五险一金|年终奖|股票期权,2026-07-25,https://synthetic.dataset/217
SYN-0218,C++开发工程师,快手,2000-5000人,互联网/短视频,民营,6,12,广州,广东,一线,博士,应届,TCP/IP|CMake|Linux|多线程,五险一金|年终奖|股票期权,2026-07-20,https://synthetic.dataset/218
SYN-0219,iOS开发工程师,理想汽车,2000-5000人,新能源汽车,上市公司,12,22,广州,广东,一线,本科,3-5年,Xcode|CoreData|Combine|CocoaPods|Swift|Git,五险一金|年终奖|补充商业保险,2026-04-08,https://synthetic.dataset/219
SYN-0220,推荐系统工程师,海康威视,5000人以上,安防/AI,上市公司,6,12,济南,山东,二线,硕士,3-5年,Spark|召回|排序|Jaccard|DNN,五险一金|年终奖|补充商业保险,2026-04-26,https://synthetic.dataset/220
SYN-0221,区块链开发工程师,寒武纪,500-1000人,人工智能/芯片,上市公司,25,45,苏州,江苏,新一线,本科,3-5年,Node.js|Solidity|DeFi,五险一金|年终奖|带薪年假|弹性工作,2026-05-13,https://synthetic.dataset/221
SYN-0222,UI/UX设计师,大华股份,5000人以上,安防/AI,上市公司,25,45,天津,天津,新一线,硕士,3-5年,Figma|Sketch|UI设计,五险一金|年终奖|补充商业保险,2026-05-02,https://synthetic.dataset/222
SYN-0223,产品经理(技术方向),华为,5000人以上,通信/IT,民营,14,24,青岛,山东,二线,硕士,1-3年,Jira|Axure|数据驱动|PRD|需求分析|用户研究,五险一金|年终奖|弹性工作,2026-05-26,https://synthetic.dataset/223
SYN-0224,数据仓库工程师,哔哩哔哩,2000-5000人,互联网/视频,上市公司,10,18,长沙,湖南,新一线,大专,3-5年,ClickHouse|Flink|SQL|Hive|Hadoop,五险一金|年终奖|股票期权|带薪年假,2026-04-15,https://synthetic.dataset/224
SYN-0225,推荐系统工程师,中科创达,2000-5000人,软件外包/IoT,上市公司,12,22,上海,上海,一线,本科,3-5年,PyTorch|Python|排序,五险一金|年终奖|弹性工作|餐补,2026-06-17,https://synthetic.dataset/225
SYN-0226,大数据开发工程师,荣耀,2000-5000人,消费电子,民营,20,35,成都,四川,新一线,硕士,3-5年,Hadoop|HDFS|HBase,五险一金|年终奖|补充商业保险,2026-04-09,https://synthetic.dataset/226
SYN-0227,前端开发工程师,大华股份,5000人以上,安防/AI,上市公司,9,16,厦门,福建,二线,本科,应届,Vite|Vue|HTML,五险一金|年终奖|股票期权,2026-06-25,https://synthetic.dataset/227
SYN-0228,运维开发工程师,美团,5000人以上,互联网/O2O,上市公司,6,12,深圳,广东,一线,大专,应届,Python|Kubernetes|Prometheus,五险一金|年终奖|弹性工作|餐补,2026-06-13,https://synthetic.dataset/228
SYN-0229,Android开发工程师,哔哩哔哩,2000-5000人,互联网/视频,上市公司,18,35,上海,上海,一线,硕士,5-10年,Retrofit|MVP/MVVM|Git|Kotlin|Android,五险一金|年终奖|带薪年假|股票期权|补充商业保险,2026-06-04,https://synthetic.dataset/229
SYN-0230,Python开发工程师,vivo,5000人以上,消费电子,民营,8,15,成都,四川,新一线,本科,应届,Django|Linux|MongoDB|Docker|Flask|Redis,五险一金|年终奖|弹性工作,2026-07-01,https://synthetic.dataset/230
SYN-0231,iOS开发工程师,莉莉丝,1000-2000人,游戏/互联网,民营,40,70,重庆,重庆,新一线,硕士,3-5年,Git|Xcode|Combine|CoreData,五险一金|年终奖|弹性工作|股票期权,2026-05-05,https://synthetic.dataset/231
SYN-0232,UI/UX设计师,字节跳动,5000人以上,互联网/IT,民营,9,16,北京,北京,一线,本科,应届,用户体验|Figma|交互设计,五险一金|年终奖|补充商业保险,2026-04-07,https://synthetic.dataset/232
SYN-0233,数据分析师,荣耀,2000-5000人,消费电子,民营,10,20,合肥,安徽,二线,大专,1-3年,SQL|Python|NumPy|Matplotlib|Tableau,五险一金|年终奖|股票期权|带薪年假,2026-06-15,https://synthetic.dataset/233
SYN-0234,运维开发工程师,京东,5000人以上,互联网/电商,上市公司,12,20,深圳,广东,一线,大专,3-5年,Prometheus|Python|Nginx,五险一金|年终奖|股票期权,2026-05-10,https://synthetic.dataset/234
SYN-0235,DevOps运维工程师,地平线,500-1000人,人工智能/芯片,民营,16,28,苏州,江苏,新一线,本科,3-5年,Jenkins|Docker|Grafana|Prometheus|Ansible,五险一金|年终奖|弹性工作,2026-05-04,https://synthetic.dataset/235
SYN-0236,网络安全工程师,小红书,2000-5000人,互联网/社交,民营,12,22,郑州,河南,二线,大专,5-10年,Burp Suite|渗透测试|防火墙|密码学|IDS/IPS,五险一金|年终奖|弹性工作,2026-04-06,https://synthetic.dataset/236
SYN-0237,推荐系统工程师,蚂蚁集团,5000人以上,互联网金融,民营,10,20,上海,上海,一线,硕士,3-5年,Spark|Jaccard|协同过滤,五险一金|年终奖|股票期权|弹性工作|餐补|交通补贴,2026-04-22,https://synthetic.dataset/237
SYN-0238,大数据开发工程师,蚂蚁集团,5000人以上,互联网金融,民营,16,28,成都,四川,新一线,本科,5-10年,Spark|ClickHouse|Scala|HBase,五险一金|年终奖|股票期权,2026-04-01,https://synthetic.dataset/238
SYN-0239,数据分析师,华为,5000人以上,通信/IT,民营,9,16,杭州,浙江,新一线,本科,5-10年,统计学|Tableau|SQL,五险一金|年终奖,2026-04-07,https://synthetic.dataset/239
SYN-0240,C++开发工程师,理想汽车,2000-5000人,新能源汽车,上市公司,8,15,广州,广东,一线,本科,3-5年,C++|Boost|Qt|TCP/IP|CMake|Linux,五险一金|年终奖|弹性工作|餐补,2026-04-13,https://synthetic.dataset/240
SYN-0241,Android开发工程师,蔚来汽车,5000人以上,新能源汽车,上市公司,20,35,天津,天津,新一线,大专,3-5年,SQLite|Kotlin|Android|Jetpack|MVP/MVVM,五险一金|年终奖|带薪年假|股票期权|补充商业保险,2026-05-21,https://synthetic.dataset/241
SYN-0242,区块链开发工程师,字节跳动(成都),1000-3000人,互联网/IT,民营,8,15,合肥,安徽,二线,博士,5-10年,Rust|Hyperledger|Ethereum,五险一金|年终奖|股票期权|带薪年假,2026-05-21,https://synthetic.dataset/242
SYN-0243,数据分析师,荣耀,2000-5000人,消费电子,民营,9,16,大连,辽宁,二线,本科,5-10年,Spark SQL|Seaborn|Excel|Tableau|Matplotlib|Pandas,五险一金|年终奖|股票期权|带薪年假,2026-06-06,https://synthetic.dataset/243
SYN-0244,DevOps运维工程师,阿里巴巴,5000人以上,互联网/IT,上市公司,20,35,济南,山东,二线,大专,1-3年,Shell|Prometheus|Terraform,五险一金|年终奖|带薪年假|股票期权|补充商业保险,2026-05-06,https://synthetic.dataset/244
SYN-0245,数据分析师,美团,5000人以上,互联网/O2O,上市公司,8,15,南京,江苏,新一线,硕士,应届,统计学|Matplotlib|Excel|Spark SQL,五险一金|年终奖|股票期权,2026-05-08,https://synthetic.dataset/245
SYN-0246,DevOps运维工程师,深信服,2000-5000人,网络安全,上市公司,9,16,天津,天津,新一线,大专,1-3年,Grafana|Jenkins|Shell|Ansible,五险一金|年终奖|补充商业保险,2026-05-16,https://synthetic.dataset/246
SYN-0247,前端开发工程师,腾讯,5000人以上,互联网/IT,上市公司,18,35,上海,上海,一线,大专,应届,Node.js|Vite|JavaScript,五险一金|年终奖|带薪年假|弹性工作,2026-05-26,https://synthetic.dataset/247
SYN-0248,DevOps运维工程师,快手,2000-5000人,互联网/短视频,民营,6,12,成都,四川,新一线,本科,1-3年,Grafana|Kubernetes|Docker|Nginx,五险一金|年终奖|股票期权|弹性工作|餐补|交通补贴,2026-06-03,https://synthetic.dataset/248
SYN-0249,产品经理(技术方向),莉莉丝,1000-2000人,游戏/互联网,民营,20,40,宁波,浙江,二线,本科,3-5年,数据驱动|用户研究|Jira|PRD|SQL,五险一金|年终奖|弹性工作|餐补,2026-06-06,https://synthetic.dataset/249
SYN-0250,推荐系统工程师,海康威视,5000人以上,安防/AI,上市公司,15,25,天津,天津,新一线,硕士,1-3年,推荐算法|排序|PyTorch|TensorFlow|Jaccard|Python,五险一金|年终奖|带薪年假|股票期权|补充商业保险,2026-07-28,https://synthetic.dataset/250
SYN-0251,Python开发工程师,大华股份,5000人以上,安防/AI,上市公司,40,70,成都,四川,新一线,博士,5-10年,Celery|Django|Linux|FastAPI,五险一金|年终奖|带薪年假|弹性工作,2026-04-08,https://synthetic.dataset/251
SYN-0252,DevOps运维工程师,米哈游,2000-5000人,游戏/互联网,民营,16,28,成都,四川,新一线,本科,3-5年,Ansible|Jenkins|Prometheus,五险一金|年终奖|弹性工作,2026-06-09,https://synthetic.dataset/252
SYN-0253,Java开发工程师,美团,5000人以上,互联网/O2O,上市公司,14,24,上海,上海,一线,大专,5-10年,Kafka|Spring Cloud|Git|MyBatis,五险一金|年终奖|股票期权|弹性工作|餐补|交通补贴,2026-07-04,https://synthetic.dataset/253
SYN-0254,运维开发工程师,小米集团,5000人以上,消费电子/互联网,上市公司,10,18,南京,江苏,新一线,大专,5-10年,Ansible|Python|Terraform,五险一金|年终奖|补充商业保险,2026-04-03,https://synthetic.dataset/254
SYN-0255,Android开发工程师,SHEIN,5000人以上,互联网/电商,民营,30,55,苏州,江苏,新一线,大专,1-3年,Git|SQLite|Android,五险一金|年终奖|股票期权|带薪年假,2026-05-20,https://synthetic.dataset/255
SYN-0256,Android开发工程师,蔚来汽车,5000人以上,新能源汽车,上市公司,15,30,上海,上海,一线,本科,1-3年,MVP/MVVM|Gradle|Jetpack|Git,五险一金|年终奖|补充商业保险,2026-06-08,https://synthetic.dataset/256
SYN-0257,Python开发工程师,美团,5000人以上,互联网/O2O,上市公司,25,45,苏州,江苏,新一线,博士,应届,Python|Redis|Celery|MySQL,五险一金|年终奖|弹性工作,2026-06-27,https://synthetic.dataset/257
SYN-0258,区块链开发工程师,奇安信,2000-5000人,网络安全,上市公司,15,30,武汉,湖北,新一线,本科,1-3年,Rust|Go|共识算法|Hyperledger,五险一金|年终奖|弹性工作,2026-06-26,https://synthetic.dataset/258
SYN-0259,区块链开发工程师,大疆创新,5000人以上,硬件/无人机,民营,30,55,厦门,福建,二线,本科,1-3年,Ethereum|DeFi|Hyperledger|Web3.js|Go|智能合约,五险一金|年终奖,2026-06-15,https://synthetic.dataset/259
SYN-0260,大数据开发工程师,小鹏汽车,2000-5000人,新能源汽车,上市公司,8,15,南京,江苏,新一线,硕士,1-3年,Spark|Scala|HDFS|HBase,五险一金|年终奖|股票期权|弹性工作|餐补|交通补贴,2026-07-25,https://synthetic.dataset/260
SYN-0261,数据分析师,深信服,2000-5000人,网络安全,上市公司,25,50,大连,辽宁,二线,本科,5-10年,Spark SQL|Seaborn|NumPy|统计学|Pandas|Python,五险一金|年终奖|股票期权|带薪年假,2026-04-17,https://synthetic.dataset/261
SYN-0262,嵌入式软件开发,大华股份,5000人以上,安防/AI,上市公司,12,22,宁波,浙江,二线,硕士,3-5年,RTOS|嵌入式调试|ARM|MCU|C++|FreeRTOS,五险一金|年终奖,2026-07-03,https://synthetic.dataset/262
SYN-0263,iOS开发工程师,蔚来汽车,5000人以上,新能源汽车,上市公司,8,14,杭州,浙江,新一线,硕士,3-5年,Swift|CoreData|CocoaPods,五险一金|年终奖|股票期权|弹性工作|餐补|交通补贴,2026-06-28,https://synthetic.dataset/263
SYN-0264,嵌入式软件开发,Momenta,200-500人,人工智能/自动驾驶,外商独资,35,60,郑州,河南,二线,本科,应届,C++|MCU|RTOS|嵌入式调试|Linux|FreeRTOS,五险一金|年终奖|带薪年假|股票期权|补充商业保险,2026-04-04,https://synthetic.dataset/264
SYN-0265,Go后端开发工程师,大华股份,5000人以上,安防/AI,上市公司,14,24,重庆,重庆,新一线,硕士,3-5年,Kubernetes|Linux|Kafka|Go|Gin,五险一金|年终奖|补充商业保险,2026-07-05,https://synthetic.dataset/265
SYN-0266,推荐系统工程师,中科创达,2000-5000人,软件外包/IoT,上市公司,8,14,苏州,江苏,新一线,硕士,5-10年,Python|DNN|推荐算法|PyTorch,五险一金|年终奖,2026-06-27,https://synthetic.dataset/266
SYN-0267,算法工程师(NLP/CV),蚂蚁集团,5000人以上,互联网金融,民营,18,35,西安,陕西,新一线,博士,1-3年,OpenCV|深度学习|Scikit-learn|PyTorch,五险一金|年终奖|股票期权|带薪年假,2026-04-07,https://synthetic.dataset/267
SYN-0268,iOS开发工程师,理想汽车,2000-5000人,新能源汽车,上市公司,9,16,合肥,安徽,二线,本科,应届,CocoaPods|Objective-C|Swift,五险一金|年终奖|补充商业保险,2026-07-05,https://synthetic.dataset/268
SYN-0269,运维开发工程师,荣耀,2000-5000人,消费电子,民营,15,30,北京,北京,一线,大专,3-5年,Kubernetes|Python|Shell,五险一金|年终奖,2026-06-23,https://synthetic.dataset/269
SYN-0270,大数据开发工程师,科大讯飞,2000-5000人,人工智能,上市公司,12,20,天津,天津,新一线,本科,1-3年,Hadoop|Kafka|HDFS,五险一金|年终奖|弹性工作|餐补,2026-07-06,https://synthetic.dataset/270
SYN-0271,运维开发工程师,小米集团,5000人以上,消费电子/互联网,上市公司,15,25,大连,辽宁,二线,本科,1-3年,Go|Ansible|Python|Kubernetes|Shell,五险一金|年终奖|股票期权,2026-05-28,https://synthetic.dataset/271
SYN-0272,数据分析师,旷视科技,500-1000人,人工智能,民营,25,50,武汉,湖北,新一线,硕士,5-10年,Python|Seaborn|Pandas,五险一金|年终奖|股票期权,2026-04-08,https://synthetic.dataset/272
SYN-0273,推荐系统工程师,地平线,500-1000人,人工智能/芯片,民营,12,20,重庆,重庆,新一线,本科,5-10年,DNN|推荐算法|Spark|排序|PyTorch,五险一金|年终奖|股票期权|弹性工作|餐补|交通补贴,2026-07-19,https://synthetic.dataset/273
SYN-0274,Java开发工程师,美团,5000人以上,互联网/O2O,上市公司,40,70,青岛,山东,二线,本科,应届,Redis|Spring Boot|Spring Cloud|Java|MyBatis,五险一金|年终奖|补充商业保险,2026-06-28,https://synthetic.dataset/274
SYN-0275,大数据开发工程师,Momenta,200-500人,人工智能/自动驾驶,外商独资,25,50,重庆,重庆,新一线,本科,3-5年,Hadoop|HBase|HDFS|ClickHouse,五险一金|年终奖|股票期权,2026-04-21,https://synthetic.dataset/275
SYN-0276,算法工程师(NLP/CV),OPPO,5000人以上,消费电子,民营,12,20,西安,陕西,新一线,博士,应届,模型部署|NLP|Scikit-learn,五险一金|年终奖|弹性工作|股票期权,2026-07-22,https://synthetic.dataset/276
SYN-0277,嵌入式软件开发,米哈游,2000-5000人,游戏/互联网,民营,15,25,重庆,重庆,新一线,本科,应届,C++|I2C/SPI|RTOS|FreeRTOS|PCB,五险一金|年终奖|股票期权|弹性工作|餐补|交通补贴,2026-05-22,https://synthetic.dataset/277
SYN-0278,前端开发工程师,SHEIN,5000人以上,互联网/电商,民营,20,40,南京,江苏,新一线,本科,3-5年,HTML|ECharts|CSS|Vite|Vue|React,五险一金|年终奖|弹性工作,2026-07-02,https://synthetic.dataset/278
SYN-0279,运维开发工程师,深信服,2000-5000人,网络安全,上市公司,15,30,济南,山东,二线,本科,5-10年,Nginx|GitOps|Ansible,五险一金|年终奖|股票期权|带薪年假,2026-04-28,https://synthetic.dataset/279
SYN-0280,C++开发工程师,哔哩哔哩,2000-5000人,互联网/视频,上市公司,35,60,武汉,湖北,新一线,本科,5-10年,Boost|CMake|Docker|Qt|C++|Linux,五险一金|年终奖|带薪年假|弹性工作,2026-05-11,https://synthetic.dataset/280
SYN-0281,Java开发工程师,华为,5000人以上,通信/IT,民营,15,25,郑州,河南,二线,本科,3-5年,Spring Cloud|Spring Boot|MyBatis|Redis,五险一金|年终奖|股票期权|带薪年假,2026-07-13,https://synthetic.dataset/281
SYN-0282,区块链开发工程师,蔚来汽车,5000人以上,新能源汽车,上市公司,30,55,苏州,江苏,新一线,本科,1-3年,DeFi|Solidity|Web3.js|Hyperledger,五险一金|年终奖|股票期权|弹性工作|餐补|交通补贴,2026-05-01,https://synthetic.dataset/282
SYN-0283,数据分析师,字节跳动,5000人以上,互联网/IT,民营,10,20,南京,江苏,新一线,硕士,1-3年,Matplotlib|Spark SQL|Tableau,五险一金|年终奖|股票期权,2026-04-27,https://synthetic.dataset/283
SYN-0284,算法工程师(NLP/CV),腾讯,5000人以上,互联网/IT,上市公司,40,70,重庆,重庆,新一线,博士,3-5年,Transformer|PyTorch|Scikit-learn|NLP|BERT,五险一金|年终奖|弹性工作|股票期权,2026-05-26,https://synthetic.dataset/284
SYN-0285,Java开发工程师,大疆创新,5000人以上,硬件/无人机,民营,15,30,南京,江苏,新一线,本科,3-5年,Git|Linux|MyBatis,五险一金|年终奖|弹性工作,2026-06-23,https://synthetic.dataset/285
SYN-0286,产品经理(技术方向),腾讯,5000人以上,互联网/IT,上市公司,8,15,西安,陕西,新一线,大专,1-3年,Axure|需求分析|项目管理,五险一金|年终奖|弹性工作,2026-07-15,https://synthetic.dataset/286
SYN-0287,Go后端开发工程师,鹰角网络,500-1000人,游戏/互联网,民营,10,20,大连,辽宁,二线,本科,5-10年,Go|Redis|Kubernetes|Docker,五险一金|年终奖|弹性工作,2026-06-20,https://synthetic.dataset/287
SYN-0288,C++开发工程师,奇安信,2000-5000人,网络安全,上市公司,40,70,合肥,安徽,二线,本科,应届,Git|STL|多线程,五险一金|年终奖|弹性工作|餐补,2026-05-20,https://synthetic.dataset/288
SYN-0289,大数据开发工程师,科大讯飞,2000-5000人,人工智能,上市公司,14,24,青岛,山东,二线,本科,3-5年,Hive|Hadoop|ClickHouse|Spark|HDFS,五险一金|年终奖|弹性工作|餐补,2026-06-08,https://synthetic.dataset/289
SYN-0290,Java开发工程师,字节跳动,5000人以上,互联网/IT,民营,25,45,广州,广东,一线,本科,应届,Spring Boot|Linux|Git|Docker,五险一金|年终奖|弹性工作,2026-06-21,https://synthetic.dataset/290
SYN-0291,网络安全工程师,旷视科技,500-1000人,人工智能,民营,8,15,重庆,重庆,新一线,大专,5-10年,IDS/IPS|Wireshark|防火墙,五险一金|年终奖|带薪年假|弹性工作,2026-06-14,https://synthetic.dataset/291
SYN-0292,Go后端开发工程师,网易,5000人以上,互联网/游戏,上市公司,15,25,上海,上海,一线,本科,3-5年,Docker|Linux|Redis|PostgreSQL|Go,五险一金|年终奖|带薪年假|弹性工作,2026-06-06,https://synthetic.dataset/292
SYN-0293,产品经理(技术方向),网易,5000人以上,互联网/游戏,上市公司,12,20,苏州,江苏,新一线,本科,3-5年,Jira|数据驱动|Axure|PRD|SQL|需求分析,五险一金|年终奖|股票期权,2026-04-14,https://synthetic.dataset/293
SYN-0294,区块链开发工程师,深信服,2000-5000人,网络安全,上市公司,40,70,宁波,浙江,二线,本科,3-5年,DeFi|Solidity|Ethereum|智能合约|Hyperledger|Node.js,五险一金|年终奖|股票期权|带薪年假,2026-07-02,https://synthetic.dataset/294
SYN-0295,大数据开发工程师,百度,5000人以上,互联网/IT,上市公司,35,60,长沙,湖南,新一线,本科,1-3年,HDFS|Java|Spark|Kafka,五险一金|年终奖|弹性工作|股票期权,2026-07-12,https://synthetic.dataset/295
SYN-0296,C++开发工程师,鹰角网络,500-1000人,游戏/互联网,民营,6,12,大连,辽宁,二线,博士,3-5年,多线程|TCP/IP|Docker|Qt,五险一金|年终奖|股票期权,2026-04-25,https://synthetic.dataset/296
SYN-0297,DevOps运维工程师,OPPO,5000人以上,消费电子,民营,8,15,南京,江苏,新一线,本科,3-5年,Prometheus|Nginx|Grafana|Shell,五险一金|年终奖|弹性工作|股票期权,2026-04-15,https://synthetic.dataset/297
SYN-0298,运维开发工程师,理想汽车,2000-5000人,新能源汽车,上市公司,16,28,郑州,河南,二线,本科,5-10年,Go|Shell|Python|GitOps|Kubernetes,五险一金|年终奖|股票期权|带薪年假,2026-04-18,https://synthetic.dataset/298
SYN-0299,Java开发工程师,海康威视,5000人以上,安防/AI,上市公司,20,40,广州,广东,一线,硕士,应届,Spring Cloud|Docker|Linux|Kafka,五险一金|年终奖,2026-05-28,https://synthetic.dataset/299
SYN-0300,DevOps运维工程师,小鹏汽车,2000-5000人,新能源汽车,上市公司,25,45,大连,辽宁,二线,大专,1-3年,Shell|Docker|Prometheus|Nginx|Terraform,五险一金|年终奖|弹性工作|股票期权,2026-04-11,https://synthetic.dataset/300
SYN-0301,算法工程师(NLP/CV),米哈游,2000-5000人,游戏/互联网,民营,12,22,大连,辽宁,二线,本科,5-10年,PyTorch|深度学习|模型部署,五险一金|年终奖|股票期权|带薪年假,2026-04-09,https://synthetic.dataset/301
SYN-0302,iOS开发工程师,中科创达,2000-5000人,软件外包/IoT,上市公司,15,30,武汉,湖北,新一线,本科,5-10年,UIKit|Xcode|Swift|CoreData|Combine|iOS,五险一金|年终奖|带薪年假|股票期权|补充商业保险,2026-04-25,https://synthetic.dataset/302
SYN-0303,网络安全工程师,理想汽车,2000-5000人,新能源汽车,上市公司,25,45,宁波,浙江,二线,硕士,3-5年,OWASP|Wireshark|Python,五险一金|年终奖|带薪年假|股票期权|补充商业保险,2026-07-17,https://synthetic.dataset/303
SYN-0304,运维开发工程师,滴滴出行,5000人以上,互联网/出行,民营,12,20,成都,四川,新一线,大专,1-3年,GitOps|Nginx|Prometheus|Ansible|Terraform,五险一金|年终奖|弹性工作|股票期权,2026-06-13,https://synthetic.dataset/304
SYN-0305,算法工程师(NLP/CV),SHEIN,5000人以上,互联网/电商,民营,14,24,郑州,河南,二线,硕士,3-5年,BERT|Scikit-learn|NLP|TensorFlow|Transformer,五险一金|年终奖|带薪年假|股票期权|补充商业保险,2026-06-22,https://synthetic.dataset/305
SYN-0306,C++开发工程师,米哈游,2000-5000人,游戏/互联网,民营,8,14,成都,四川,新一线,博士,应届,CMake|多线程|TCP/IP,五险一金|年终奖|带薪年假|股票期权|补充商业保险,2026-07-22,https://synthetic.dataset/306
SYN-0307,算法工程师(NLP/CV),中兴通讯,5000人以上,通信/IT,上市公司,12,22,合肥,安徽,二线,硕士,3-5年,Transformer|PyTorch|Python,五险一金|年终奖,2026-05-09,https://synthetic.dataset/307
SYN-0308,算法工程师(NLP/CV),小红书,2000-5000人,互联网/社交,民营,20,40,西安,陕西,新一线,硕士,1-3年,BERT|Python|Scikit-learn|Transformer,五险一金|年终奖|弹性工作|餐补,2026-04-20,https://synthetic.dataset/308
SYN-0309,数据分析师,海康威视,5000人以上,安防/AI,上市公司,25,50,大连,辽宁,二线,大专,3-5年,Python|Matplotlib|Spark SQL|NumPy|Excel,五险一金|年终奖|带薪年假|弹性工作,2026-04-01,https://synthetic.dataset/309
